1	0.508
2	1.206
3	2.132
4	2.749
5	3.302
6	3.845
7	4.403
8	5.39
9	5.927
10	6.534
11	7.279
12	8.086
13	9.057
14	9.902
15	10.621
16	11.225
17	12.106
18	12.989
19	13.502
20	14.214
21	14.906
22	15.411
23	16.059
24	16.809
25	17.627
26	18.306
27	19.235
28	20.139
29	21.127
30	21.648
31	22.64
32	23.304
33	24.054
34	24.701
35	25.552
36	26.148
37	26.653
38	27.609
39	28.204
40	28.798
41	29.495
42	29.998
43	30.525
44	31.432
45	31.949
46	32.837
47	33.392
48	34.123
49	34.773
50	35.578
51	36.083
52	36.602
53	37.162
54	37.866
55	38.836
56	39.42
57	40.279
58	40.825
59	41.66
60	42.401
61	43.023
62	43.559
63	44.13
64	44.639
65	45.145
66	45.846
67	46.772
68	47.389
69	47.941
70	48.487
71	49.047
72	50.034
73	50.57
74	51.181
75	51.926
76	52.736
77	53.707
78	54.552
79	55.273
80	55.875
81	56.755
82	57.637
83	58.147
84	58.859
85	59.552
86	60.062
87	60.709
88	61.456
89	62.276
90	62.954
91	63.884
92	64.787
93	65.775
94	66.294
95	67.286
96	67.95
97	68.7
98	69.349
99	70.199
100	70.794
101	71.297
102	72.253
103	72.849
104	73.442
105	74.138
106	74.644
107	75.167
108	76.073
109	76.593
110	77.481
111	78.035
112	78.769
113	79.422
114	80.228
115	80.739
116	81.258
117	81.822
118	82.525
119	83.495
120	84.081
121	84.94
122	85.491
123	86.325
124	87.066
125	87.688
126	88.223
127	88.795
128	89.303
129	89.809
130	90.506
131	91.432
132	92.048
133	92.604
134	93.145
135	93.704
136	94.691
137	95.233
138	95.839
139	96.584
140	97.393
141	98.364
142	99.208
143	99.93
144	100.535
145	101.415
146	102.298
147	102.811
148	103.525
149	104.217
150	104.727
151	105.377
152	106.127
153	106.947
154	107.625
155	108.555
156	109.458
157	110.446
158	110.968
159	111.96
160	112.62
161	113.368
162	114.019
163	114.869
164	115.466
165	115.966
166	116.922
167	117.519
168	118.11
169	118.805
170	119.312
171	119.837
172	120.743
173	121.26
174	122.149
175	122.708
176	123.441
177	124.091
178	124.898
179	125.407
180	125.927
181	126.487
182	127.189
183	128.159
184	128.747
185	129.606
186	130.154
187	130.99
188	131.733
189	132.355
190	132.894
191	133.462
192	133.968
193	134.471
194	135.173
195	136.099
196	136.714
197	137.269
198	137.816
199	138.376
200	139.363
201	139.903
202	140.513
203	141.256
204	142.066
205	143.037
206	143.881
207	144.601
208	145.204
209	146.085
210	146.969
211	147.482
212	148.193
213	148.886
214	149.398
215	150.048
216	150.795
217	151.613
218	152.293
219	153.223
220	154.127
221	155.115
222	155.633
223	156.625
224	157.286
225	158.036
226	158.687
227	159.539
228	160.136
229	160.636
230	161.592
231	162.185
232	162.78
233	163.477
234	163.985
235	164.506
236	165.413
237	165.927
238	166.816
239	167.375
240	168.108
241	168.762
242	169.566
243	170.073
244	170.595
245	171.157
246	171.862
247	172.832
248	173.418
249	174.276
250	174.828
251	175.664
252	176.407
253	177.03
254	177.568
255	178.138
256	178.64
257	179.146
258	179.845
259	180.771
260	181.387
261	181.94
262	182.484
263	183.043
264	184.03
265	184.567
266	185.178
267	185.922
268	186.731
269	187.702
270	188.547
271	189.268
272	189.876
273	190.757
274	191.64
275	192.155
276	192.868
277	193.559
278	194.07
279	194.72
280	195.469
281	196.288
282	196.965
283	197.894
284	198.797
285	199.785
286	200.306
287	201.298
288	201.96
289	202.708
290	203.355
291	204.206
292	204.799
293	205.301
294	206.257
295	206.851
296	207.446
297	208.143
298	208.645
299	209.168
300	210.074
301	210.595
302	211.483
303	212.038
304	212.768
305	213.42
306	214.224
307	214.73
308	215.247
309	215.806
310	216.511
311	217.481
312	218.069
313	218.927
314	219.479
315	220.315
316	221.057
317	221.68
318	222.217
319	222.787
320	223.292
321	223.801
322	224.499
323	225.425
324	226.043
325	226.599
326	227.141
327	227.699
328	228.686
329	229.224
330	229.83
331	230.575
332	231.385
333	232.356
334	233.2
335	233.919
336	234.522
337	235.403
338	236.287
339	236.8
340	237.513
341	238.204
342	238.71
343	239.362
344	240.112
345	240.929
346	241.608
347	242.537
348	243.44
349	244.428
350	244.947
351	245.939
352	246.602
353	247.353
354	248.001
355	248.851
356	249.448
357	249.954
358	250.91
359	251.504
360	252.095
