arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
arms: 64	 bArms: 62	 timestep: 20000	 regret: 2010 	 cumulativeReward: 11992.32 	 bestCumulativeReward: 14002.54 
