arms: 10	 bArms: 0	 timestep: 2000	 regret: 184 	 cumulativeReward: 1649.33 	 bestCumulativeReward: 1833.84 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
arms: 10	 bArms: 1	 timestep: 2000	 regret: 183 	 cumulativeReward: 1652.14 	 bestCumulativeReward: 1836.00 
