arms: 64	 bArms: 29	 timestep: 20000	 regret: 368 	 cumulativeReward: 9104.38 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 369 	 cumulativeReward: 9103.80 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 342 	 cumulativeReward: 9130.56 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 370 	 cumulativeReward: 9102.18 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 368 	 cumulativeReward: 9104.50 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 385 	 cumulativeReward: 9087.26 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 372 	 cumulativeReward: 9100.11 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 368 	 cumulativeReward: 9104.74 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 323 	 cumulativeReward: 9149.48 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 380 	 cumulativeReward: 9092.23 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 340 	 cumulativeReward: 9132.05 	 bestCumulativeReward: 9472.90 
arms: 64	 bArms: 29	 timestep: 20000	 regret: 323 	 cumulativeReward: 9149.52 	 bestCumulativeReward: 9472.90 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.63 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.47 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.63 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.47 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.63 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.47 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 1	 timestep: 20000	 regret: 3602 	 cumulativeReward: 1408.32 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 10	 timestep: 20000	 regret: 3623 	 cumulativeReward: 1387.79 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 1	 timestep: 20000	 regret: 3602 	 cumulativeReward: 1408.32 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 1	 timestep: 20000	 regret: 3602 	 cumulativeReward: 1408.32 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 1	 timestep: 20000	 regret: 3603 	 cumulativeReward: 1391.00 	 bestCumulativeReward: 4994.00 
arms: 16	 bArms: 1	 timestep: 20000	 regret: 3649 	 cumulativeReward: 1417.00 	 bestCumulativeReward: 5066.00 
arms: 16	 bArms: 15	 timestep: 100000	 regret: 14881 	 cumulativeReward: 10191.00 	 bestCumulativeReward: 25072.00 
arms: 16	 bArms: 0	 timestep: 200000	 regret: 24348 	 cumulativeReward: 25631.00 	 bestCumulativeReward: 49979.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 25625 	 cumulativeReward: 24515.00 	 bestCumulativeReward: 50140.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 22199 	 cumulativeReward: 27988.00 	 bestCumulativeReward: 50187.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 20954 	 cumulativeReward: 29332.00 	 bestCumulativeReward: 50286.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 27332 	 cumulativeReward: 22899.00 	 bestCumulativeReward: 50231.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 21936 	 cumulativeReward: 27797.00 	 bestCumulativeReward: 49733.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 20373 	 cumulativeReward: 29769.00 	 bestCumulativeReward: 50142.00 
arms: 16	 bArms: 14	 timestep: 200000	 regret: 20995 	 cumulativeReward: 29097.00 	 bestCumulativeReward: 50092.00 
arms: 16	 bArms: 13	 timestep: 200000	 regret: 28703 	 cumulativeReward: 21161.00 	 bestCumulativeReward: 49864.00 
arms: 16	 bArms: 9	 timestep: 200000	 regret: 56335 	 cumulativeReward: 62406.00 	 bestCumulativeReward: 118741.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 57925 	 cumulativeReward: 60620.00 	 bestCumulativeReward: 118545.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 57840 	 cumulativeReward: 60721.00 	 bestCumulativeReward: 118561.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 54937 	 cumulativeReward: 64062.00 	 bestCumulativeReward: 118999.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 59317 	 cumulativeReward: 59231.00 	 bestCumulativeReward: 118548.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 53534 	 cumulativeReward: 65103.00 	 bestCumulativeReward: 118637.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 53468 	 cumulativeReward: 65146.00 	 bestCumulativeReward: 118614.00 
arms: 16	 bArms: 2	 timestep: 200000	 regret: 86901 	 cumulativeReward: 63328.00 	 bestCumulativeReward: 150229.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 82411 	 cumulativeReward: 68002.00 	 bestCumulativeReward: 150413.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 84749 	 cumulativeReward: 65277.00 	 bestCumulativeReward: 150026.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 83728 	 cumulativeReward: 66792.00 	 bestCumulativeReward: 150520.00 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 74285 	 cumulativeReward: 76001.73 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 74281 	 cumulativeReward: 76006.02 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 74047 	 cumulativeReward: 76240.31 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 74047 	 cumulativeReward: 76240.31 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 74045 	 cumulativeReward: 76241.88 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 3	 timestep: 200000	 regret: 74045 	 cumulativeReward: 76241.88 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 15	 timestep: 200000	 regret: 78935 	 cumulativeReward: 71352.40 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 15	 timestep: 200000	 regret: 78926 	 cumulativeReward: 71361.39 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 15	 timestep: 200000	 regret: 78939 	 cumulativeReward: 71347.87 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 15	 timestep: 200000	 regret: 78938 	 cumulativeReward: 71348.59 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 15	 timestep: 200000	 regret: 78935 	 cumulativeReward: 71351.77 	 bestCumulativeReward: 150287.50 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 799 	 cumulativeReward: 702.90 	 bestCumulativeReward: 1502.87 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 799 	 cumulativeReward: 702.90 	 bestCumulativeReward: 1502.87 
arms: 16	 bArms: 3	 timestep: 2000	 regret: 770 	 cumulativeReward: 732.32 	 bestCumulativeReward: 1502.87 
arms: 16	 bArms: 3	 timestep: 2000	 regret: 770 	 cumulativeReward: 732.32 	 bestCumulativeReward: 1502.87 
arms: 16	 bArms: 3	 timestep: 2000	 regret: 287 	 cumulativeReward: 1215.36 	 bestCumulativeReward: 1502.87 
arms: 16	 bArms: 9	 timestep: 2000	 regret: 471 	 cumulativeReward: 715.48 	 bestCumulativeReward: 1186.50 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 207 	 cumulativeReward: 294.01 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 207 	 cumulativeReward: 294.01 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 4000	 regret: 293 	 cumulativeReward: 708.86 	 bestCumulativeReward: 1002.25 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 207 	 cumulativeReward: 294.01 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 207 	 cumulativeReward: 294.01 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 207 	 cumulativeReward: 294.01 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 2	 timestep: 2000	 regret: 146 	 cumulativeReward: 354.67 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.63 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 20000	 regret: 17 	 cumulativeReward: 4993.47 	 bestCumulativeReward: 5011.25 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 169 	 cumulativeReward: 331.99 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 72 	 cumulativeReward: 428.87 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 73 	 cumulativeReward: 427.49 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 78 	 cumulativeReward: 422.32 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 100 	 cumulativeReward: 400.24 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 83 	 cumulativeReward: 417.40 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 13	 timestep: 20000	 regret: 2608 	 cumulativeReward: 2373.00 	 bestCumulativeReward: 4981.00 
arms: 16	 bArms: 0	 timestep: 200000	 regret: 25232 	 cumulativeReward: 24938.00 	 bestCumulativeReward: 50170.00 
arms: 16	 bArms: 1	 timestep: 200000	 regret: 35480 	 cumulativeReward: 14619.00 	 bestCumulativeReward: 50099.00 
arms: 16	 bArms: 1	 timestep: 200000	 regret: 35234 	 cumulativeReward: 14588.00 	 bestCumulativeReward: 49822.00 
arms: 16	 bArms: 1	 timestep: 200000	 regret: 35491 	 cumulativeReward: 14583.00 	 bestCumulativeReward: 50074.00 
arms: 16	 bArms: 0	 timestep: 200000	 regret: 13968 	 cumulativeReward: 36455.00 	 bestCumulativeReward: 50423.00 
arms: 16	 bArms: 0	 timestep: 200000	 regret: 32578 	 cumulativeReward: 17376.00 	 bestCumulativeReward: 49954.00 
arms: 16	 bArms: 1	 timestep: 200000	 regret: 38751 	 cumulativeReward: 11467.00 	 bestCumulativeReward: 50218.00 
arms: 16	 bArms: 0	 timestep: 200000	 regret: 31146 	 cumulativeReward: 18965.00 	 bestCumulativeReward: 50111.00 
