arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.51 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.35 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 16 	 cumulativeReward: 484.15 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.60 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 484.02 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 484.03 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.92 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 15 	 cumulativeReward: 485.16 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.84 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.92 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.60 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.75 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.95 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.35 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.35 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.84 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.49 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.85 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.60 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.35 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 16 	 cumulativeReward: 484.76 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.63 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.76 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.61 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.92 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.61 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 484.09 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.96 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.50 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.50 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.91 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.51 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.92 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.54 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.49 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.45 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.84 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 484.01 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 16 	 cumulativeReward: 484.31 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 16 	 cumulativeReward: 484.79 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.35 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 484.06 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.69 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.88 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.60 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.49 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 16 	 cumulativeReward: 484.31 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.49 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.76 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.50 	 bestCumulativeReward: 501.12 
arms: 16	 bArms: 15	 timestep: 2000	 regret: 17 	 cumulativeReward: 483.54 	 bestCumulativeReward: 501.12 
